motion2 pre|601x800|N3S|gap420 [["R",2,"0,1,-1>-1,0,1",53995,"14/28",[83,2,1,258,654,""]],["R",3,"-1,0,1>1,-1,0",57619,"14/26",[82,0,1,258,654,""]],["R",1,"1,-1,0>0,1,-1",132734,"14/26",[82,1,1,259,655,""]],["R",2,"0,1,-1>-1,0,1",54003,"14/26",[83,2,1,258,654,""]],["R",3,"-1,0,1>1,-1,0",57619,"14/26",[82,0,1,258,654,""]],["L",2,"1,-1,0>-1,0,1",132908,"14/26",[82,0,1,-53,343,""]],["L",1,"-1,0,1>0,1,-1",54003,"14/26",[83,2,1,-54,342,""]]]
motion2 pre|601x800|N4|gap600 [["R",2,"0,1,1,-1>-1,0,1,1",41603,"3/38",[53,3,1,412,808,""]],["R",3,"-1,0,1,1>-1,-1,0,1",0,"0/37",null],["R",4,"-1,-1,0,1>1,-1,-1,0",58059,"15/37",[99,0,1,207,603,""]],["R",1,"1,-1,-1,0>0,1,1,-1",133191,"16/37",[99,1,1,207,603,""]],["R",2,"0,1,1,-1>-1,0,1,1",41538,"3/37",[66,3,1,412,808,""]],["L",1,"-1,0,1,1>0,1,1,-1",53995,"15/37",[100,3,1,-2,394,""]],["L",4,"0,1,1,-1>1,-1,-1,0",58060,"16/37",[99,2,1,-2,394,""]]]
motion2 pre|601x800|N4|gap420 [["R",2,"0,1,1,-1>-1,0,1,1",41694,"3/27",[58,3,1,411,807,""]],["R",3,"-1,0,1,1>-1,-1,0,1",0,"0/26",null],["R",4,"-1,-1,0,1>1,-1,-1,0",58059,"15/26",[100,0,1,207,603,""]],["R",1,"1,-1,-1,0>0,1,1,-1",133193,"16/26",[99,1,1,207,603,""]],["R",2,"0,1,1,-1>-1,0,1,1",41517,"3/26",[66,3,1,411,807,""]],["L",1,"-1,0,1,1>0,1,1,-1",53995,"15/26",[100,3,1,-3,393,""]],["L",4,"0,1,1,-1>1,-1,-1,0",58057,"16/26",[99,2,1,-2,394,""]]]
motion2 pre|601x800|N6|gap600 [["R",2,"0,1,1,1,-1,-1>-1,0,1,1,1,-1",39847,"2/38",[60,4,1,463,859,""]],["R",3,"-1,0,1,1,1,-1>-1,-1,0,1,1,1",34467,"2/37",[66,5,1,464,860,""]],["R",4,"-1,-1,0,1,1,1>-1,-1,-1,0,1,1",0,"0/37",null],["R",5,"-1,-1,-1,0,1,1>1,-1,-1,-1,0,1",66325,"4/37",[83,0,1,259,655,""]],["R",6,"1,-1,-1,-1,0,1>1,1,-1,-1,-1,0",57614,"4/37",[82,1,1,258,654,""]],["L",5,"1,1,-1,-1,-1,0>1,-1,-1,-1,0,1",42099,"2/37",[66,1,1,-258,138,""]],["L",4,"1,-1,-1,-1,0,1>-1,-1,-1,0,1,1",36706,"2/37",[66,0,1,-257,139,""]]]
motion2 pre|601x800|N6|gap420 [["R",2,"0,1,1,1,-1,-1>-1,0,1,1,1,-1",40044,"2/27",[62,4,1,462,858,""]],["R",3,"-1,0,1,1,1,-1>-1,-1,0,1,1,1",34794,"2/26",[66,5,1,462,858,""]],["R",4,"-1,-1,0,1,1,1>-1,-1,-1,0,1,1",0,"0/26",null],["R",5,"-1,-1,-1,0,1,1>1,-1,-1,-1,0,1",66328,"4/26",[82,0,1,260,656,""]],["R",6,"1,-1,-1,-1,0,1>1,1,-1,-1,-1,0",57615,"4/26",[83,1,1,259,655,""]],["L",5,"1,1,-1,-1,-1,0>1,-1,-1,-1,0,1",41445,"2/26",[66,1,1,-261,135,""]],["L",4,"1,-1,-1,-1,0,1>-1,-1,-1,0,1,1",36376,"2/26",[66,0,1,-259,137,""]]]
motion2 pre|844x390|N3S|gap600 [["R",2,"0,1,-1>-1,0,1",54847,"14/38",[81,2,1,380,776,""]],["R",3,"-1,0,1>1,-1,0",58531,"14/37",[81,0,1,379,775,""]],["R",1,"1,-1,0>0,1,-1",92686,"14/37",[83,1,1,380,776,""]],["R",2,"0,1,-1>-1,0,1",54847,"14/37",[83,2,1,379,775,""]],["R",3,"-1,0,1>1,-1,0",58530,"14/37",[83,0,1,379,775,""]],["L",2,"1,-1,0>-1,0,1",92683,"14/37",[82,0,1,69,465,""]],["L",1,"-1,0,1>0,1,-1",54847,"14/37",[82,2,1,69,465,""]]]
motion2 pre|844x390|N3S|gap420 [["R",2,"0,1,-1>-1,0,1",54847,"14/27",[77,2,1,379,775,""]],["R",3,"-1,0,1>1,-1,0",58538,"14/26",[82,0,1,380,776,""]],["R",1,"1,-1,0>0,1,-1",92698,"14/26",[83,1,1,380,776,""]],["R",2,"0,1,-1>-1,0,1",54855,"14/26",[84,2,1,380,776,""]],["R",3,"-1,0,1>1,-1,0",58535,"14/26",[81,0,1,380,776,""]],["L",2,"1,-1,0>-1,0,1",92685,"14/26",[83,0,1,69,465,""]],["L",1,"-1,0,1>0,1,-1",54855,"14/26",[82,2,1,68,464,""]]]
motion2 pre|844x390|N4|gap600 [["R",2,"0,1,1,-1>-1,0,1,1",42398,"3/37",[52,3,1,533,929,""]],["R",3,"-1,0,1,1>-1,-1,0,1",0,"0/37",null],["R",4,"-1,-1,0,1>1,-1,-1,0",58982,"15/37",[100,0,1,329,725,""]],["R",1,"1,-1,-1,0>0,1,1,-1",93012,"16/37",[100,1,1,328,724,""]],["R",2,"0,1,1,-1>-1,0,1,1",42332,"3/37",[66,3,1,533,929,""]],["L",1,"-1,0,1,1>0,1,1,-1",54847,"15/37",[100,3,1,119,515,""]],["L",4,"0,1,1,-1>1,-1,-1,0",58980,"16/36",[100,2,1,120,516,""]]]
motion2 pre|844x390|N4|gap420 [["R",2,"0,1,1,-1>-1,0,1,1",42125,"3/27",[64,3,1,534,930,""]],["R",3,"-1,0,1,1>-1,-1,0,1",0,"0/26",null],["R",4,"-1,-1,0,1>1,-1,-1,0",58981,"15/26",[98,0,1,329,725,""]],["R",1,"1,-1,-1,0>0,1,1,-1",93014,"16/26",[98,1,1,329,725,""]],["R",2,"0,1,1,-1>-1,0,1,1",41965,"3/26",[66,3,1,534,930,""]],["L",1,"-1,0,1,1>0,1,1,-1",54847,"15/26",[99,3,1,118,514,""]],["L",4,"0,1,1,-1>1,-1,-1,0",58979,"16/26",[100,2,1,120,516,""]]]
motion2 pre|844x390|N6|gap600 [["R",2,"0,1,1,1,-1,-1>-1,0,1,1,1,-1",40583,"2/38",[60,4,1,583,979,""]],["R",3,"-1,0,1,1,1,-1>-1,-1,0,1,1,1",35175,"2/36",[66,5,1,585,981,""]],["R",4,"-1,-1,0,1,1,1>-1,-1,-1,0,1,1",0,"0/37",null],["R",5,"-1,-1,-1,0,1,1>1,-1,-1,-1,0,1",67241,"4/37",[83,0,1,380,776,""]],["R",6,"1,-1,-1,-1,0,1>1,1,-1,-1,-1,0",58530,"4/37",[82,1,1,380,776,""]],["L",5,"1,1,-1,-1,-1,0>1,-1,-1,-1,0,1",42632,"2/37",[66,1,1,-137,259,""]],["L",4,"1,-1,-1,-1,0,1>-1,-1,-1,0,1,1",36922,"2/37",[67,0,1,-138,258,""]]]
motion2 pre|844x390|N6|gap420 [["R",2,"0,1,1,1,-1,-1>-1,0,1,1,1,-1",40151,"2/27",[66,4,1,586,982,""]],["R",3,"-1,0,1,1,1,-1>-1,-1,0,1,1,1",35343,"2/26",[65,5,1,584,980,""]],["R",4,"-1,-1,0,1,1,1>-1,-1,-1,0,1,1",0,"0/26",null],["R",5,"-1,-1,-1,0,1,1>1,-1,-1,-1,0,1",67239,"4/26",[82,0,1,380,776,""]],["R",6,"1,-1,-1,-1,0,1>1,1,-1,-1,-1,0",58533,"4/26",[82,1,1,382,778,""]],["L",5,"1,1,-1,-1,-1,0>1,-1,-1,-1,0,1",42391,"2/26",[67,1,1,-138,258,""]],["L",4,"1,-1,-1,-1,0,1>-1,-1,-1,0,1,1",37279,"2/26",[66,0,1,-136,260,""]]]
motion2 frozen post 1440x900 N3S step 2 t 16 /Users/gregory/Workspace/_wt/hh-studio12/_design/site_audit_20260923/r7/shots/refute_layout_motion2_post_1440x900_N3S_step2_t16.png
motion2 frozen post 1440x900 N4 step 3 t 16 /Users/gregory/Workspace/_wt/hh-studio12/_design/site_audit_20260923/r7/shots/refute_layout_motion2_post_1440x900_N4_step3_t16.png
motion2 frozen pre 1440x900 N3S step 5 t 82 /Users/gregory/Workspace/_wt/hh-studio12/_design/site_audit_20260923/r7/shots/refute_layout_motion2_pre_1440x900_N3S_step5_t82.png
motion2 frozen pre 1440x900 N4 step 3 t 100 /Users/gregory/Workspace/_wt/hh-studio12/_design/site_audit_20260923/r7/shots/refute_layout_motion2_pre_1440x900_N4_step3_t100.png
part motion2 239.8s
wrote /Users/gregory/Workspace/_wt/hh-studio12/_design/site_audit_20260923/r7/refute_layout.json
